Text;ADJ;ADVB;INTJ;NOUN;PREP;VERB
те же и никита. (входит никита пьяный с мешком и узлом под мышкой и с покупками в бумаге, отворяет дверь и останавливается;0.04;0.0;0.0;0.36;0.16;0.12
продолжает мыть ложки и не поворачивает головы, когда отворяется дверь;0.0;0.0;0.0;0.2727272727272727;0.0;0.36363636363636365
анисья взглядывает и отворачивается. молчит;0.0;0.0;0.0;0.16666666666666666;0.0;0.5
грозно;0.0;1.0;0.0;0.0;0.0;0.0
еще грознее;0.5;0.0;0.0;0.0;0.0;0.0
подходит к нему и берет за руку;0.0;0.0;0.0;0.14285714285714285;0.2857142857142857;0.2857142857142857
упирается;0.0;0.0;0.0;0.0;0.0;1.0
всё в дверях;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
смеется и тянет за руку;0.0;0.0;0.0;0.2;0.2;0.4
удерживается за косяк;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
про себя;0.0;0.0;0.0;0.0;0.5;0.0
кланяется ему и подает руку;0.0;0.0;0.0;0.2;0.0;0.4
не отвечая;0.0;0.0;0.0;0.0;0.0;0.0
те же и акулина;0.25;0.0;0.0;0.25;0.0;0.0
нарядная, идет с покупками. к никите;0.125;0.0;0.0;0.25;0.25;0.125
не видит акулины и глядит на сына;0.0;0.0;0.0;0.2857142857142857;0.14285714285714285;0.2857142857142857
слезает с печи, обувает валенки;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.3333333333333333
надевает шубу и идет на двор;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.3333333333333333
садится;0.0;0.0;0.0;0.0;0.0;1.0
к акулине;0.0;0.0;0.0;0.5;0.5;0.0
"кидает на стол сверток и убирает в сундук покупку. анютка смотрит, как акулина укладывает; аким не глядит на сына и убирает онучи и лапти на печь";0.0;0.0;0.0;0.3448275862068966;0.13793103448275862;0.2413793103448276
уходит с самоваром;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
аким, акулина, анютка и никита;0.0;0.0;0.0;0.5714285714285714;0.0;0.0
берет на себя трезвый вид;0.2;0.0;0.0;0.2;0.2;0.2
продолжает возиться с оборками;0.0;0.0;0.0;0.25;0.25;0.5
качает головой;0.0;0.0;0.0;0.5;0.0;0.5
лезет в карман, достает бумажник, вертит бумажки, достает десятирублевую;0.08333333333333333;0.0;0.0;0.25;0.08333333333333333;0.3333333333333333
подходит и сует акиму деньги. аким не берет денег;0.0;0.0;0.0;0.5;0.0;0.2
хватает за руку;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
сует акиму в руку деньги;0.0;0.0;0.0;0.8;0.2;0.0
те же и анисья;0.25;0.0;0.0;0.25;0.0;0.0
входит и останавливается;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
берет, качая головой;0.0;0.0;0.0;0.25;0.0;0.25
видит акулину;0.0;0.0;0.0;0.5;0.0;0.5
лезет на печь;0.0;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666
достает и кладет на стол;0.0;0.0;0.0;0.2;0.2;0.4
оживляясь и развертывая;0.0;0.0;0.0;0.0;0.0;0.0
анисья проходит сердито в чулан, возвращается с трубой и столешником и подходит к столу;0.0;0.06666666666666667;0.0;0.3333333333333333;0.2;0.2
смахивает рукой на пол полушалъчик;0.0;0.0;0.0;0.6;0.2;0.2
поднимает;0.0;0.0;0.0;0.0;0.0;1.0
показывает сверток и садится на него;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.3333333333333333
хочет пройти, толкает;0.0;0.0;0.0;0.0;0.0;0.75
напирает на нее;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
становится между ними;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333
бросается на акулину;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
удерживает;0.0;0.0;0.0;0.0;0.0;1.0
поворачивает анисью и выталкивает;0.0;0.0;0.0;0.25;0.0;0.5
никита толкает. анисья плачет и кричит, цепляясь за дверь;0.0;0.0;0.0;0.2727272727272727;0.09090909090909091;0.2727272727272727
выталкивает;0.0;0.0;0.0;0.0;0.0;1.0
из-за двери;0.0;0.0;0.0;0.25;0.5;0.0
никита, акулина, анютка и аким;0.0;0.0;0.0;0.5714285714285714;0.0;0.0
плачет;0.0;0.0;0.0;0.0;0.0;1.0
анютка выходит;0.0;0.0;0.0;0.5;0.0;0.5
никита, аким и акулина;0.0;0.0;0.0;0.6;0.0;0.0
собирает покупку, складывает;0.0;0.0;0.0;0.25;0.0;0.5
показывает под ноги;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
те же и митрич (входит, раздевается и лезет на печь;0.08333333333333333;0.0;0.0;0.08333333333333333;0.08333333333333333;0.3333333333333333
сидит с краю на печи, достает онучи, лапти и обувается;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.25
лезет;0.0;0.0;0.0;0.0;0.0;1.0
те же и анютка;0.25;0.0;0.0;0.25;0.0;0.0
"входит; к акулине";0.0;0.0;0.0;0.25;0.25;0.25
собирает посуду;0.0;0.0;0.0;0.5;0.0;0.5
достает наливку, баранки, селедки;0.0;0.0;0.0;0.5;0.0;0.16666666666666666
берет счеты;0.0;0.0;0.0;0.5;0.0;0.5
кидает;0.0;0.0;0.0;0.0;0.0;1.0
молчание. аким сидит на печи и перевивает оборы;0.0;0.0;0.0;0.4444444444444444;0.1111111111111111;0.2222222222222222
те же и анисья;0.25;0.0;0.0;0.25;0.0;0.0
вносит самовар;0.0;0.0;0.0;0.5;0.0;0.5
наливает ей рюмку;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
подает сверток, на котором сидел. анисья берет молча, качая головой;0.07692307692307693;0.07692307692307693;0.0;0.23076923076923078;0.07692307692307693;0.23076923076923078
"слезает и надевает шубу; подходит к столу, кладет на него бумажку";0.0;0.0;0.0;0.23076923076923078;0.15384615384615385;0.3076923076923077
не видит бумажку;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
берет шапку и кушак;0.0;0.0;0.0;0.5;0.0;0.25
подпоясывается;0.0;0.0;0.0;0.0;0.0;1.0
разгорячись;0.0;0.0;0.0;0.0;0.0;1.0
сердито;0.0;1.0;0.0;0.0;0.0;0.0
удерживает за руку;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
взвизгивает;0.0;0.0;0.0;0.0;0.0;1.0
уходит;0.0;0.0;0.0;0.0;0.0;1.0
никита, акулина, анисья и митрич;0.0;0.0;0.0;0.5714285714285714;0.0;0.0
те же и аким;0.25;0.0;0.0;0.25;0.0;0.0
отворяет дверь;0.0;0.0;0.0;0.5;0.0;0.5
уходит;0.0;0.0;0.0;0.0;0.0;1.0
никита, акулина, анисья и митрич;0.0;0.0;0.0;0.5714285714285714;0.0;0.0
берет чашки;0.0;0.0;0.0;0.5;0.0;0.5
все молчат;0.5;0.0;0.0;0.0;0.0;0.5
рычит;0.0;0.0;0.0;0.0;0.0;1.0
все вздрагивают;0.5;0.0;0.0;0.0;0.0;0.5
ложится на лавку;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
плачет;0.0;0.0;0.0;0.0;0.0;1.0
занавес;0.0;0.0;0.0;1.0;0.0;0.0
осень. вечер. месяц светит. внутренность двора. в середине сенцы, направо теплая изба и ворота, налево холодная изба и погреб. в избе слышны говор и пьяные крики. соседка выходит из сеней, манит к себе анисьину куму;0.06818181818181818;0.045454545454545456;0.0;0.4318181818181818;0.09090909090909091;0.06818181818181818
кума и соседка;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
шепчет на ухо;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
замолкают и входят в сени;0.0;0.0;0.0;0.2;0.2;0.4
сват один выходит из сеней, икает;0.14285714285714285;0.0;0.0;0.2857142857142857;0.14285714285714285;0.2857142857142857
стоит, отдувается;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
сват и матрена;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
выходит из сеней же;0.0;0.0;0.0;0.25;0.25;0.25
уходит;0.0;0.0;0.0;0.0;0.0;1.0
толпятся в сенях, уезжают;0.0;0.0;0.0;0.2;0.2;0.4
анисья и анютка;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
выбегает из сеней и манит к себе анисью;0.0;0.0;0.0;0.25;0.25;0.25
оттуда;0.0;1.0;0.0;0.0;0.0;0.0
отходит с ней под сарай;0.0;0.0;0.0;0.2;0.4;0.2
анисья и анютка уходят;0.0;0.0;0.0;0.5;0.0;0.25
"один; идет от ворот и принимается подбирать натрушенное сено";0.1;0.0;0.0;0.2;0.1;0.3
зевает;0.0;0.0;0.0;0.0;0.0;1.0
слышно — уезжают;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333
митрич и никита;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
входит;0.0;0.0;0.0;0.0;0.0;1.0
уходит, зевая;0.0;0.0;0.0;0.0;0.0;0.3333333333333333
"никита долго молчит; садится на сани";0.0;0.14285714285714285;0.0;0.2857142857142857;0.14285714285714285;0.2857142857142857
никита и анисья;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
выходит;0.0;0.0;0.0;0.0;0.0;1.0
передразнивая его;0.0;0.0;0.0;0.0;0.0;0.0
те же и анютка;0.25;0.0;0.0;0.25;0.0;0.0
замахивается на нее;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
анютка убегает;0.0;0.0;0.0;0.5;0.0;0.5
никите;0.0;0.0;0.0;1.0;0.0;0.0
уходит;0.0;0.0;0.0;0.0;0.0;1.0
никита один, долго молчит;0.2;0.2;0.0;0.2;0.0;0.2
сидит задумавшись;0.0;0.0;0.0;0.0;0.0;0.5
никита и матрена (с фонарем и скребкой впопыхах выходит;0.0;0.1;0.0;0.4;0.1;0.1
шепотом;0.0;1.0;0.0;0.0;0.0;0.0
подает скребку;0.0;0.0;0.0;0.5;0.0;0.5
те же и анисья;0.25;0.0;0.0;0.25;0.0;0.0
из двери;0.0;0.0;0.0;0.5;0.5;0.0
выскакивает в бешенстве;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
оторопевши;0.0;0.0;0.0;0.0;0.0;0.0
никита молчит;0.0;0.0;0.0;0.5;0.0;0.5
берет скребку, но жмется;0.0;0.0;0.0;0.2;0.0;0.4
начинает кричать;0.0;0.0;0.0;0.0;0.0;1.0
закрывает ей рот;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
идет к погребу;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
всё в волнении;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
идет за ним с фонарем. никита влезает в погреб;0.0;0.0;0.0;0.3;0.3;0.2
всё в волнении;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
из погреба;0.0;0.0;0.0;0.5;0.5;0.0
"светит; к анисье";0.0;0.0;0.0;0.25;0.25;0.25
уходит;0.0;0.0;0.0;0.0;0.0;1.0
матрена (одна) и никита (в погребе;0.1111111111111111;0.0;0.0;0.3333333333333333;0.1111111111111111;0.0
в погреб;0.0;0.0;0.0;0.5;0.5;0.0
вылезает, голова видна;0.25;0.0;0.0;0.25;0.0;0.25
те же и анисья. матрена идет к сеням и встречает анисью. анисья выходит с ребенком, завернутым в тряпье;0.047619047619047616;0.0;0.0;0.3333333333333333;0.14285714285714285;0.14285714285714285
подходит и подает никите;0.0;0.0;0.0;0.25;0.0;0.5
не берет;0.0;0.0;0.0;0.0;0.0;0.5
кидает ему ребенка;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
подхватывает;0.0;0.0;0.0;0.0;0.0;1.0
выхватывает ребенка у него из рук и кидает в погреб;0.0;0.0;0.0;0.3;0.3;0.2
сталкивает никиту вниз;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333
садится на приступку;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
анисья стоит над погребом. матрена садится на приступок крыльца, поглядывает на нее и рассуждает;0.0;0.0;0.0;0.375;0.1875;0.25
глядит к погребу;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
к анисье;0.0;0.0;0.0;0.5;0.5;0.0
глядя в погреб;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0
вылезает, трясется весь;0.25;0.0;0.0;0.0;0.0;0.5
хочет остановить его;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
бросается на нее;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
схватывает ее за руку, она вырывается, он бежит за ней с скребкой. матрена бросается к нему навстречу, останавливает его. анисья убегает на крыльцо. матрена хочет отнять скребку. никита на мать;0.0;0.02702702702702703;0.0;0.24324324324324326;0.16216216216216217;0.21621621621621623
матрена убегает к анисье на крыльцо. никита останавливается;0.0;0.0;0.0;0.4444444444444444;0.2222222222222222;0.2222222222222222
молчит и прислушивается;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
бежит к погребу;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
к анисье;0.0;0.0;0.0;0.5;0.5;0.0
не отвечая, слушает у погреба;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666
идет прочь и останавливается;0.0;0.25;0.0;0.0;0.0;0.5
опять прислушивается;0.0;0.5;0.0;0.0;0.0;0.5
подходит к ней;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333
отходит и садится на сани;0.0;0.0;0.0;0.2;0.2;0.4
встряхивается;0.0;0.0;0.0;0.0;0.0;1.0
уходит. анисья, стоявшая все время у сеней, молча сторонится;0.08333333333333333;0.08333333333333333;0.0;0.25;0.08333333333333333;0.16666666666666666
матрена и анисья;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
находит скребку, спускается в погреб до половины;0.0;0.0;0.0;0.375;0.25;0.25
матрена скрывается в погребе;0.0;0.0;0.0;0.5;0.25;0.25
на дверь, куда ушел никита;0.0;0.0;0.0;0.5;0.16666666666666666;0.16666666666666666
те же и никита (выскакивает из сеней к погребу;0.1;0.0;0.0;0.3;0.2;0.1
высовывается из погреба;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
прислушивается;0.0;0.0;0.0;0.0;0.0;1.0
затыкает уши;0.0;0.0;0.0;0.5;0.0;0.5
садится на приступки;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333
занавес;0.0;0.0;0.0;1.0;0.0;0.0
вместо явлений двенадцатого — четырнадцатого, пятнадцатого и шестнадцатого действия четвертого можно читать следующий вариант;0.4;0.0;0.0;0.2;0.06666666666666667;0.06666666666666667
